id,data_urls,authority_type,authority_name,program_title,program_url,item,technology_if_selected_other,short_description.en,program_status,program_start_raw,program_end_raw,payment_methods,rebate_value,amount.type,amount.number,amount.unit,amount.minimum,amount.maximum,amount.representative,bonus_description,equipment_standards_restrictions,equipment_capacity_restrictions,contractor_restrictions,income_restrictions,tax_filing_status_restrictions,owner_status,other_restrictions,stacking_details,financing_details,editorial_notes
CO-426,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,geothermal_heating_installation,,$500 per ton rebate for new Ground-Source Heat Pumps. $250/ton for replacement systems,active,,,account_credit,$500 per ton,dollars_per_unit,500,ton,,,,,New equipment only.,,,,,homeowner,"*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date . Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com. Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-427,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,electric_vehicle_charger,,"The lower of $1,000 or 50% of the total project cost rebate for new Level 2, Wi-Fi capable EV charger installations",active,,,account_credit,"The lower of $1,000 or 50% of the total project cost",percent,0.5,,,1000,,,Residential Level 2 chargers only (L1 & L3 do not qualify). Level 2 charger MUST be Wi-Fi capable.,,,,,homeowner,"*To receive this rebate, you MUST enroll in the whole house time-of-use rate 
*Wiring invoices MUST include physical address of work performed
*A photo of the installation MUST be included with your receipts
*Limit 5 per account.
*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-428,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,smart_thermostat,,$25 rebate for 240-volt line-voltage Smart Thermostats (for electric heat),active,,,account_credit,$25,dollar_amount,25,,,,,,240-volt line-voltage only (for electric heat).,,,,,homeowner,"*Limit 5 per account.
*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-429,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,heat_pump_clothes_dryer,,Up to $90 for ENERGY STAR clothes dryers.,active,,,rebate,$30 for electric clothes dryers; $90 for heat pump clothes dryers,dollar_amount,90,,30,90,,,Must be Energy Star® certified,,,,,homeowner,$30 per unit; $90 per vent-less heat pump unit,,,
CO-430,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,electric_stove,,"Up to $350 per unit for induction cooktops measuring 30"" or larger. New appliances only.",active,,,rebate,$350,dollar_amount,350,,,,,,Measuring 30 Inches or Larger.,,,,,homeowner,"$350/unit for gas-to-induction replacements or new constructions. $100/unit for electric-to-induction replacements.

Replacement of gas units with induction requires verification of old gas cooktop/range.",,,
CO-431,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,smart_thermostat,,"Up to $50 rebate for WiFi-enabled Thermostat (for full amount, must be installed in a managed program)",active,,,rebate,"$25 per thermostat, $50 if enrolled in managed program",dollar_amount,50,,,,,,,,,,,homeowner,"$25 per thermostat, or $50 for thermostat if enrolled in a managed program. Managed programs include member system-led demand response control or time of use electric rate.",Limit of 2 thermostats per member account for standard/low-voltage products and 5 thermostats per member account for line-voltage products.,,
CO-432,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,whole_house_fan,Whole House Fan,$100 rebate for Whole House Fan. Attic ventilation systems do not qualify. Limit 2 per member account.,active,,,rebate,$100,dollar_amount,100,,,,,,,,,,,homeowner,Replacements or new installations. Attic ventilation systems do not qualify.,,,
CO-433,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,evaporative_cooler,Evaporative Coolers,"$200 rebate per unit for minimum 2,500 CFM evaporative coolers. Replacements or new installations qualify. No window or portable units.",active,,,rebate,$200,dollar_amount,200,,,,,,,"Minimum 2,500 CFM",,,,homeowner,Replacements or new installations.,,,
CO-434,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,weatherization,,"Up to $500 in weatherization products such as insulation, windows/doors, and sealing. Must be approved by local weatherization agency.",active,,,rebate,Up to $500 for electric heat source or up to $250 for non-electric heat source.,dollar_amount,500,,,500,,,,,,,,homeowner,"Weatherization products may include: insulation, windows/doors, caulking, sealing and weather-stripping. Tri-State will reimburse local weatherization agency approved installation measures up to $500 for electric heat source or $250 for non-electric heat source.",,,
CO-435,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,heat_pump_water_heater,,$350 for ENERGY STAR-rated air source heat pump water heaters with 30 gallon minimum.,active,,,rebate,$350,dollar_amount,350,,,,,,Must be Energy Star® certified,30 gallon minimum,,,,homeowner,,,,
CO-436,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,battery_storage_installation,,$16 per kilowatt (kW) for Electric Thermal Storage controlled by timer or master control system. Energy audit recommended.,active,,,rebate,Up to $16 per kilowatt (kW),dollars_per_unit,16,kilowatt,,,,,$16 per kW for ETS controlled by timer or master control system. $12 per kW for thermal slab units controlled by timer or master control units. Minimum qualifying load is 1 kW,,,,,homeowner,Energy audit recommended,,,
CO-437,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,heat_pump_air_conditioner_heater,,"Up to $1,800 for qualifying Tier 1 (standard climate) Air Source Heat Pumps, capped at 50% of equipment cost.",active,,,rebate,"50% of equipment cost, capped at $675 for <=2 tons, or $1,800 for >2 tons",percent,0.5,,,1800,,,"SEER greater than or equal to 15, HSPF greater than or equal to 9",,Subject to MVEA inspection,,,homeowner,,Multiple air source heat pumps per acount require pre-approval.,,
CO-438,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,heat_pump_air_conditioner_heater,,"Up to $2,400 for qualifying Tier 2 Cold Climate Air Source Heat Pumps, capped at 50% of equipment cost.",active,,,rebate,"50% of equipment cost, capped at $1,000 for <=2 tons, or $2,400 for >2 tons",percent,0.5,,,2400,,$100 per unit additional for controlled ETS backup.,"SEER greater than or equal to 16, HSPF greater than or equal to 10, Variable speed 3 stage minimum",,Subject to MVEA inspection,,,homeowner,,Multiple air source heat pumps per acount require pre-approval.,,
CO-439,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,heat_pump_air_conditioner_heater,,$450 per ton rebate for air-to-water heat pump units,active,,,rebate,$450 per ton,dollars_per_unit,450,ton,,,,$100 per unit additional for controlled ETS backup.,"EER greater than or equal to 19, COP greater than or equal to 4",,Subject to MVEA inspection,,,homeowner,,,,
CO-440,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,whole_house_fan,Whole House Fan,$100 rebate for whole house fans for replacement or new installations. Rebates not issued for powered attic ventilators.,active,,,rebate,$100,dollar_amount,100,,,,,,,,,,,homeowner,Rebates are not issued for powered attic ventilators,,,
CO-441,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,evaporative_cooler,Evaporative Coolers,"$200 rebate per unit for minimum 2,500 CFM evaporative coolers. Replacements or new installations qualify. No window or portable units.",active,,,rebate,$200 per unit,dollar_amount,200,,,,,,,,,,,homeowner,No window or portable units.,"Limit 2 per member, per year",,
CO-442,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,electric_outdoor_equipment,,"25% of cost up to $1,000 for electric riding mower",active,,,rebate,"25% of cost up to $1,000",percent,0.25,,,1000,,,,,,,,"homeowner, renter",Rebate available for battery or corded equipment.,"One rebate per product type except E-bikes. Aggregated maximum rebate of $300 per member account, excluding riding lawnmowers).",,
CO-443,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,electric_outdoor_equipment,,"25% of the cost up to $150 for single-stage snow blower, electric mower (walk-behind), or electric bicycle",active,,,rebate,25% of cost up to $150,percent,0.25,,,150,,,,,,,,"homeowner, renter",Rebate available for battery or corded equipment.,,,
CO-444,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,electric_outdoor_equipment,,25% of the cost up to $250 for a 2-stage snow blower,active,,,rebate,25% of cost up to $250,percent,0.25,,,250,,,,,,,,"homeowner, renter",Rebate available for battery or corded equipment.,,,
CO-445,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,electric_outdoor_equipment,,25% of cost up to $100 for electric chainsaws,active,,,rebate,25% of cost up to $100,percent,0.25,,,100,,,,,,,,"homeowner, renter",Rebate available for battery or corded equipment.,,,
CO-446,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,electric_outdoor_equipment,,"25% of cost up to $50 for an electric trimmers, leaf blowers, and power-washers",active,,,rebate,25% of cost up to $50,percent,0.25,,,50,,,,,,,,"homeowner, renter",Rebate available for battery or corded equipment.,,,
CO-447,"https://www.slvrec.com/sites/default/files/downloads/programs/SLV-REC-Energy-Efficiency-Rebate-23.pdf
https://slvrec.com/rebates",utility,San Luis Valley REC,Energy Efficiency Rebate Program,https://slvrec.com/rebates,electric_outdoor_equipment,,Additional Battery Rebate: 50% of the cost up to $25,active,,,rebate,50% of cost up to $25,percent,0.5,,,25,,Batteries must be submitted with the original equipment rebate application,,,,,,"homeowner, renter",Rebate available for battery or corded equipment.,,,
